base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
leteti,sleteti,s,258,288
leteti,uleteti,u,258,63
leti,doleti,do,621,31
leti,izleti,iz,819,151
leti,naleti,na,819,50
leti,poleti,po,819,174
leti,preleti,pre,593,56
leti,proleti,pro,251,5
leti,zaleti,za,368,24
letiti,izletiti,iz,35,6
letiti,poletiti,po,116,27
letiti,sletiti,s,253,125
letiti,uletiti,u,207,29
leći,izleći,iz,37,43
leći,poleći,po,37,26
leći,prileći,pri,31,10
leći,zaleći,za,30,35
lečiti,izlečiti,iz,1169,335
lečiti,zalečiti,za,828,29
ležati,preležati,pre,2521,23
likovati,dolikovati,do,11,20
likovati,nalikovati,na,11,67
likovati,razlikovati,raz,11,3532
lirati,polirati,po,11,5
liti,izliti,iz,21,59
liti,politi,po,6,5
liti,preliti,pre,21,36
liti,proliti,pro,9,10
liti,rasliti,ras,21,121
liti,sliti,s,15,16
liti,uliti,u,21,47
liti,zaliti,za,6,5
ličiti,priličiti,pri,938,41
ličiti,sličiti,s,883,37
ljeti,proljeti,pro,6,7
ljubiti,poljubiti,po,106,160
ljubiti,priljubiti,pri,35,5
ljubiti,zaljubiti,za,106,659
ljuljati,poljuljati,po,27,37
ljuljati,zaljuljati,za,12,5
ljutiti,naljutiti,na,139,119
ljutiti,razljutiti,raz,139,79
lomiti,polomiti,po,185,125
lomiti,prelomiti,pre,144,49
lomiti,slomiti,s,185,595
loviti,sloviti,s,326,39
loviti,uloviti,u,452,89
ložiti,izložiti,iz,59,601
ložiti,naložiti,na,59,358
ložiti,položiti,po,59,1286
ložiti,priložiti,pri,59,249
ložiti,razložiti,raz,54,103
ložiti,složiti,s,59,966
ložiti,uložiti,u,59,588
ložiti,založiti,za,54,125
luditi,poluditi,po,44,32
lutati,zalutati,za,213,84
lučiti,izlučiti,iz,330,113
lučiti,polučiti,po,86,8
lučiti,razlučiti,raz,283,58
mamiti,namamiti,na,13,26
manevrisati,izmanevrisati,iz,53,25
marati,zamarati,za,5,7
marširati,promarširati,pro,60,7
marširati,umarširati,u,169,79
maskirati,zamaskirati,za,46,5
masti,umasti,u,6,28
mati,bezmati,bez,14,27
mati,premati,pre,14,54
mati,primati,pri,14,1237
mazati,namazati,na,10,6
mazati,pomazati,po,10,5
maziti,razmaziti,raz,6,6
maći,izmaći,iz,79,138
maći,pomaći,po,67,60
maći,primaći,pri,67,37
maći,promaći,pro,42,24
maći,umaći,u,67,50
meriti,izmeriti,iz,1629,332
meriti,nameriti,na,1196,30
meriti,pomeriti,po,1629,524
meriti,zameriti,za,1629,149
meći,izmeći,iz,5,6
mešati,izmešati,iz,1437,57
mešati,pomešati,po,1437,209
mešati,promešati,pro,428,9
mešati,smešati,s,1437,122
mešati,umešati,u,1437,373
miješati,pomiješati,po,31,6
miješati,umiješati,u,12,5
minirati,dominirati,do,94,2695
minirati,razminirati,raz,36,7
mirati,smirati,s,40,26
mirati,umirati,u,54,2290
mirati,zamirati,za,39,50
miriti,izmiriti,iz,124,341
miriti,namiriti,na,30,15
miriti,pomiriti,po,124,520
miriti,primiriti,pri,74,28
miriti,smiriti,s,124,383
miriti,umiriti,u,124,104
mirovati,izmirovati,iz,25,10
mirovati,smirovati,s,49,105
mirovati,umirovati,u,25,17
misliti,izmisliti,iz,3995,542
misliti,namisliti,na,703,6
misliti,pomisliti,po,3995,387
misliti,razmisliti,raz,3995,116
misliti,smisliti,s,3995,269
misliti,umisliti,u,458,5
misliti,zamisliti,za,3995,668
miti,pomiti,po,12,5
miti,premiti,pre,12,5
miti,primiti,pri,17,2056
miti,smiti,s,17,59
miti,umiti,u,12,11
mjeriti,izmjeriti,iz,35,7
mjeriti,pomjeriti,po,63,29
množiti,namnožiti,na,59,18
množiti,pomnožiti,po,101,81
množiti,razmnožiti,raz,61,23
množiti,umnožiti,u,89,46
moliti,izmoliti,iz,1245,76
moliti,pomoliti,po,920,40
moliti,umoliti,u,513,13
moliti,zamoliti,za,1395,552
morati,primorati,pri,26131,930
moriti,izmoriti,iz,10,7
moriti,umoriti,u,17,26
motriti,razmotriti,raz,67,488
moći,domoći,do,143503,381
moći,pomoći,po,143503,6737
moći,smoći,s,19797,5
mučiti,namučiti,na,658,25
nadati,ponadati,po,1006,17
nadati,pronadati,pro,454,5
naglašavati,prenaglašavati,pre,303,5
nalaziti,pronalaziti,pro,416552,1251
nalaziti,snalaziti,s,416552,175
nati,donati,do,9,8
nati,iznati,iz,9,6
nati,nanati,na,9,6
nati,onati,o,5,6
nati,unati,u,14,13
naći,iznaći,iz,2044,6
naći,ponaći,po,12665,103
naći,pronaći,pro,12665,4745
naći,snaći,s,12665,202
nemovati,onemovati,o,39,41
nervirati,iznervirati,iz,23,22
nestajati,ponestajati,po,263,18
nestati,ponestati,po,1163,70
neći,poneći,po,18,42
niknuti,proniknuti,pro,5,5
niti,doniti,do,17,104
niti,izniti,iz,12,16
niti,naniti,na,5,5
niti,poniti,po,12,21
niti,preniti,pre,12,20
nizati,nanizati,na,189,148
nići,iznići,iz,55,73
nići,ponići,po,55,253
nositi,donositi,do,14467,4423
nositi,iznositi,iz,14467,75340
nositi,nanositi,na,14467,714
nositi,ponositi,po,14467,115
nositi,prenositi,pre,14467,3745
nositi,prinositi,pri,14467,293
nositi,pronositi,pro,6448,25
nositi,raznositi,raz,14467,112
nositi,snositi,s,14467,270
nositi,unositi,u,14467,870
nositi,zanositi,za,8577,32
novčiti,unovčiti,u,34,16
noći,prenoći,pre,25,27
noći,zanoći,za,18,13
nuditi,iznuditi,iz,2514,113
nuditi,ponuditi,po,2514,2150
nuditi,prinuditi,pri,2514,188
nuti,nanuti,na,18,22
obilaziti,zaobilaziti,za,625,127
obići,zaobići,za,664,259
oblikovati,preoblikovati,pre,734,69
obratiti,preobratiti,pre,1434,144
obraćati,preobraćati,pre,379,16
oditi,voditi,v,26,14630
okrenuti,preokrenuti,pre,1664,170
okretati,preokretati,pre,340,8
okružiti,zaokružiti,za,229,104
okruživati,zaokruživati,za,1403,79
okupiti,zaokupiti,za,616,5
okupljati,zaokupljati,za,1433,36
opštiti,uopštiti,u,6,8
orijentisati,preorijentisati,pre,177,35
oriti,razoriti,raz,15,112
ostajati,izostajati,iz,6070,106
ostajati,preostajati,pre,6070,83
ostajati,zaostajati,za,6070,425
ostati,izostati,iz,18737,252
ostati,preostati,pre,16700,48
ostati,sostati,s,5756,11
ostati,zaostati,za,18737,307
ostaviti,izostaviti,iz,5393,144
ostavljati,izostavljati,iz,1638,94
oteti,preoteti,pre,422,373
otimati,preotimati,pre,72,20
otkriti,razotkriti,raz,7258,97
otkrivati,razotkrivati,raz,2518,110
ovati,naovati,na,95,36
ovladati,preovladati,pre,619,143
ovladavati,preovladavati,pre,46,343
oći,proći,pr,15,2503
oći,soći,s,9,21
oći,voći,v,9,6
očarati,razočarati,raz,25,105
očaravati,razočaravati,raz,5,6
očiti,uočiti,u,95,1208
padati,dopadati,do,2206,179
padati,napadati,na,2206,2123
padati,opadati,o,2206,1555
padati,popadati,po,352,5
padati,pripadati,pri,2206,33152
padati,propadati,pro,2206,367
padati,raspadati,ras,2206,171
padati,spadati,s,2206,6249
padati,upadati,u,2206,350
padati,zapadati,za,1982,74
paditi,spaditi,s,22,7
paditi,upaditi,u,32,10
padnuti,propadnuti,pro,361,34
padnuti,raspadnuti,ras,123,10
pakovati,spakovati,s,57,26
paliti,opaliti,o,715,34
paliti,popaliti,po,715,66
paliti,raspaliti,ras,145,7
paliti,spaliti,s,887,754
paliti,upaliti,u,800,72
paliti,zapaliti,za,887,519
pamti,upamti,u,64,6
pamti,zapamti,za,149,40
pamtiti,upamtiti,u,175,50
pamtiti,zapamtiti,za,202,147
pariti,spariti,s,42,9
pariti,upariti,u,28,9
parivati,sparivati,s,13,23
parivati,uparivati,u,13,6
pasati,napasati,na,6,9
pasati,opasati,o,6,11
pasati,spasati,s,23,355
pasti,dopasti,do,2539,28
pasti,napasti,na,4436,6532
pasti,opasti,o,4436,783
pasti,pripasti,pri,4436,2156
pasti,propasti,pro,4436,897
pasti,raspasti,ras,4436,889
pasti,spasti,s,4436,1132
pasti,upasti,u,4436,2005
pasti,zapasti,za,4436,635
pati,dopati,do,797,280
pati,opati,o,148,6
pati,popati,po,99,7
patiti,propatiti,pro,100,15
paziti,opaziti,o,311,145
